Current Real Time,Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
4253774860,36277652,25878988,36281121,3469,,
4254274862,36777646,26378990,36780080,2434,,
4254798800,37301575,26902928,37304019,2444,37303831,
4254798863,37301638,26902991,37304080,2442,,
4255298864,37801631,27402992,37803897,2266,,
4255823518,38326276,27927646,38328552,2276,38328318,
4255823525,38326283,27927653,38328558,2275,,
4256323527,38826276,28427654,38828327,2051,,
4256847445,39350186,28951573,39352247,2061,39352490,
4256847452,39350193,28951581,39352252,2059,,
4257347454,39850185,29451582,39852500,2315,,
4257870646,40373368,29974774,40375693,2325,40374360,
4257870652,40373375,29974781,40375699,2324,,
4258370653,40873368,30474781,40874370,1002,,
4258897242,41399947,31001370,41400959,1012,41403643,
4258897286,41399991,31001414,41401003,1012,,
4259397288,41899985,31501416,41903691,3706,,
4259920131,42422820,32024260,42426535,3715,42422059,
4259920138,42422827,32024267,42426541,3714,,
4260420139,42922818,32524267,42922069,-749,,
4260943754,43446425,33047883,43445684,-741,43448767,
4260943761,43446432,33047890,43445691,-741,,
4261443763,43946425,33547891,43948778,2353,,
4261969687,44472341,34073815,44474703,2362,44475940,
4261969694,44472348,34073823,44474708,2360,,
4262469695,44972339,34573823,44975949,3610,,
4262969696,45472332,35073823,45475950,3618,,
4262989758,45492394,35093887,45496013,3619,45492842,
4263469697,45972325,35573825,45972911,586,,
4263969698,46472318,36073826,46472785,467,,
4264012772,46515390,36116900,46515859,469,46517322,
4264469699,46972309,36573827,46974125,1816,,
4264969700,47472302,37073828,47474252,1950,,
4265037868,47540470,37141997,47542423,1953,47543844,
4265469701,47972294,37573829,47975485,3191,,
4265969703,48472288,38073831,48475683,3395,,
4266068063,48570646,38172191,48574043,3397,48575461,
4266469704,48972280,38573832,48976824,4544,,
4266969706,49472274,39073834,49477107,4833,,
4267091827,49594394,39195955,49599228,4834,49596695,
4267469709,49972268,39573836,49975196,2928,,
4267969711,50472262,40073839,50474580,2318,,
4268115882,50618430,40220010,50620752,2322,50620523,
4268469712,50972255,40573840,50974422,2167,,
4268969713,51472247,41073841,51474356,2109,,
4269137888,51640420,41242016,51642532,2112,51641820,
4269469715,51972241,41573843,51973886,1645,,
4269969716,52472233,42073844,52473649,1416,,
4270161666,52664180,42265794,52665600,1420,52666548,
4270469718,52972226,42573845,52974236,2010,,
4270969719,53472219,43073846,53474602,2383,,
4271185362,53687858,43289490,53690246,2388,53690234,
4271469720,53972212,43573848,53974599,2387,,
4271969721,54472204,44073849,54474596,2392,,
4272206885,54709365,44311014,54711761,2396,54710707,
4272469722,54972196,44573850,54974043,1847,,
4272969724,55472190,45073852,55473547,1357,,
4273231892,55734355,45336022,55735719,1364,55736103,
4273469725,55972182,45573852,55973732,1550,,
4273969726,56472175,46073854,56473939,1764,,
4274253817,56756261,46357945,56758030,1769,56757553,
4274469727,56972167,46573854,56973734,1567,,
4274969728,57472160,47073855,57473466,1306,,
4275273178,57775605,47377306,57776917,1312,57775835,
4275469729,57972153,47573857,57973043,890,,
4275969730,58472145,48073858,58472389,244,,
4276294344,58796754,48398473,58797004,250,58796082,
4276469731,58972138,48573859,58972066,-72,,
4276969733,59472131,49073861,59471472,-659,,
4277314962,59817355,49419090,59816702,-653,59818032,
4277469734,59972124,49573862,59971886,-238,,
4277969735,60472117,50073863,60472808,691,,
4278339224,60841598,50443352,60842297,699,60844030,
4278469736,60972109,50573864,60973262,1153,,
4278969738,61472103,51073866,61474547,2444,,
4279360117,61862475,51464245,61864926,2451,61863393,
4279469739,61972094,51573866,61974211,2117,,
4279969740,62472088,52073868,62473019,931,,
4280386501,62888841,52490629,62889780,939,62892591,
4280469741,62972079,52573868,62973487,1408,,
4280969742,63472072,53073869,63475834,3762,,
4281408044,63910366,53512172,63914136,3770,63911105,
4281469743,63972064,53573871,63975461,3397,,
4281969745,64472058,54073873,64472809,751,,
4282435259,64937566,54539389,64938325,759,64941697,
4282469746,64972051,54573875,64973042,991,,
4282969747,65472043,55073875,65476187,4144,,
4283462659,65964946,55566787,65969100,4154,65965653,
4283469748,65972035,55573875,65976138,4103,,
4283969750,66472029,56073878,66472746,717,,
4284482964,66985234,56587092,66985960,726,66985949,
4284482970,66985241,56587098,66985965,724,,
4284982971,67485234,57087099,67485959,725,,
4285482973,67985226,57587100,67985960,734,,
4285520191,68022444,57624321,68023181,737,68029686,
4285982974,68485220,58087103,68491989,6769,,
4286482975,68985212,58587103,68992474,7262,,
4286541701,69043936,58645829,69051200,7264,69045062,
4286982977,69485205,59087105,69487060,1855,,
4287482978,69985198,59587106,69986342,1144,,
4287561393,70063611,59665521,70064756,1145,70063723,
4287982979,70485190,60087107,70485473,283,,
4288482981,70985184,60587109,70985313,129,,
4288585098,71087299,60689227,71087432,133,71087775,
4288982982,71485177,61087110,71485590,413,,
4289482984,71985169,61587111,71985662,493,,
4289606517,72108700,61710645,72109195,495,72109018,
4289982985,72485162,62087113,72485532,370,,
4290482987,72985156,62587115,72985491,335,,
4290630536,73132702,62734664,73133040,338,73134919,
4290982988,73485148,63087115,73486817,1669,,
4291482989,73985140,63587116,73987374,2234,,
4291654520,74156668,63758648,74158905,2237,74158901,
4291982991,74485134,64087119,74487375,2241,,
4292482993,74985127,64587121,74987376,2249,,
4292678618,75180749,64782746,75183001,2252,75183061,
4292982995,75485121,65087123,75487415,2294,,
4293482996,75985113,65587123,75987441,2328,,
4293699533,76201647,65803662,76203979,2332,76202748,
4293982997,76485107,66087125,76486745,1638,,
4294482998,76985098,66587126,76986215,1117,,
4294723088,77225185,66827217,77226305,1120,77227462,
4294982999,77485091,67087127,77486818,1727,,
4295483001,77985084,67587129,77987377,2293,,
4295745173,78247253,67849301,78249550,2297,78247652,
4295983002,78485077,68087130,78486476,1399,,
4296483004,78985070,68587132,78985485,415,,
4296768522,79270584,68872651,79271004,420,79272674,
4296983006,79485064,69087134,79486204,1140,,
4297483007,79985056,69587134,79987161,2105,,
4297791476,80293521,69895604,80295631,2110,80295809,
4297983009,80485050,70087137,80487233,2183,,
4298483011,80985044,70587139,80987347,2303,,
4298815786,81317813,70919915,81320122,2309,81320482,
4298983012,81485037,71087140,81487467,2430,,
4299483014,81985029,71587142,81987712,2683,,
4299849492,82351501,71953620,82354191,2690,82358686,
4299983015,82485023,72087143,82488914,3891,,
4300483016,82985015,72587144,82992213,7198,,
4300870720,83372712,72974848,83379918,7206,83372470,
4300983017,83485007,73087145,83490540,5533,,
4301483019,83985000,73587146,83984771,-229,,
4301895366,84397340,73999494,84397118,-222,84397696,
4301983020,84484993,74087148,84484873,-120,,
4302483021,84984985,74587148,84985353,368,,
4302915618,85417576,75019746,85417951,375,85418247,
4302983022,85484979,75087150,85485394,415,,
4303483024,85984971,75587152,85985655,684,,
4303936022,86437962,76040151,86438654,692,86438842,
4303983027,86484966,76087154,86485675,709,,
4304483028,86984958,76587155,86985849,891,,
4304963385,87465307,77067513,87466207,900,87469561,
4304983029,87484953,77087159,87485985,1032,,
4305483030,87984943,77587158,87989209,4266,,
4305987105,88489009,78091233,88493284,4275,88491387,
4305987144,88489049,78091273,88493321,4272,,
4306487145,88989042,78591274,88991430,2388,,
4309207392,91709244,81311522,91711680,2436,90610680,
4309207407,91709258,81311537,91711647,2389,,
4309707409,92209250,81811537,91110699,-1098551,,
4310227257,92729090,82331385,91630548,-1098542,92729160,
4310227266,92729099,82331394,91630581,-1098518,,
4310727268,93229092,82831396,93229173,81,,
4311248353,93750169,83352481,93750259,90,93751231,
4311248360,93750176,83352488,93750265,89,,
4311748361,94250169,83852489,94251240,1071,,
4312248362,94750160,84352490,94751241,1081,,
4312272395,94774194,84376524,94775275,1081,94776662,
4312748363,95250153,84852491,95252564,2411,,
4313248365,95750146,85352493,95752633,2487,,
4313297782,95799562,85401910,95802051,2489,95801214,
4313748366,96250140,85852494,96251882,1742,,
4314248368,96750132,86352496,96751802,1670,,
4314318303,96820067,86422431,96821738,1671,96820719,
4314748369,97250125,86852497,97250929,804,,
4315248370,97750117,87352497,97750788,671,,
4315341655,97843401,87445783,97844074,673,97845973,
4315748371,98250111,87852499,98252337,2226,,
4316248372,98750103,88352500,98752692,2589,,
4316366805,98868534,88470934,98871126,2592,98871600,
4316748373,99250096,88852501,99253056,2960,,
4317248375,99750088,89352503,99753171,3083,,
4317393097,99894808,89497225,99897894,3086,99898629,
4317748376,100250081,89852503,100253696,3615,,
4318248377,100750073,90352504,100753910,3837,,
4318419029,100920723,90523157,100924564,3841,100924431,
4318748378,101250066,90852505,101253826,3760,,
4319248379,101750059,91352507,101753784,3725,,
4319439032,101940709,91543161,101944439,3730,101940706,
4319748380,102250052,91852508,102251477,1425,,
4320248382,102750044,92352510,102750059,15,,
4320465999,102967658,92570127,102967677,19,102968409,
4320748383,103250037,92852510,103250475,438,,
4321248385,103750030,93352513,103750797,767,,
4321485965,103987606,93590093,103988378,772,103988220,
4321748387,104250024,93852515,104250717,693,,
4322248389,104750017,94352517,104750646,629,,
4322506551,105008176,94610679,105008809,633,105007875,
4322748391,105250011,94852519,105250197,186,,
4323248393,105750004,95352521,105749719,-285,,
4323528085,106029692,95632213,106029412,-280,106030436,
4323748394,106249997,95852522,106250171,174,,
4324248396,106749990,96352523,106750748,758,,
4324549310,107050900,96653438,107051663,763,107052235,
4324748398,107249984,96852526,107250978,994,,
4325248400,107749978,97352528,107751328,1350,,
4325570402,108071974,97674530,108073330,1356,108073347,
4325748401,108249970,97852529,108251335,1365,,
4326248402,108749962,98352530,108751349,1387,,
4326595236,109096791,98699364,109098184,1393,109099776,
4326748404,109249956,98852531,109251839,1883,,
4327248406,109749949,99352534,109752947,2998,,
4327618850,110120388,99722978,110123392,3004,110122868,
4327748408,110249943,99852536,110252812,2869,,
4328248409,110749936,100352538,110752429,2493,,
4328648732,111150251,100752860,111152751,2500,111155806,
4328748411,111249929,100852539,111253039,3110,,
4329248412,111749921,101352539,111755488,5567,,
4329672358,112173861,101776486,112179435,5574,112176356,
4329748413,112249914,101852541,112255019,5105,,
4330248415,112749907,102352543,112752414,2507,,
4330693374,113194858,102797502,113197374,2516,113195943,
4330748417,113249901,102852545,113252259,2358,,
4331248418,113749894,103352546,113750990,1096,,
4331725569,114227037,103829697,114228141,1104,114226804,
4331748421,114249889,103852551,114250933,1044,,
4332248423,114749881,104352551,114749660,-221,,
4332751286,115252735,104855414,115252523,-212,115256065,
4332751326,115252776,104855454,115252563,-213,,
4333251327,115752768,105355455,115756108,3340,,
4333772230,116273663,105876358,116277012,3349,116274679,
4333772237,116273669,105876365,116277018,3349,,
4334272239,116773663,106376366,116774690,1027,,
4334795801,117297217,106899930,117298253,1036,117299636,
4334795809,117297224,106899937,117298259,1035,,
4335295811,117797217,107399939,117799647,2430,,
4335819680,118321077,107923808,118323516,2439,118323678,
4335819687,118321084,107923815,118323523,2439,,
4336319688,118821078,108423816,118823689,2611,,
4336843680,119345061,108947809,119347681,2620,119347667,
4336843688,119345068,108947816,119347688,2620,,
4337343690,119845061,109447818,119847679,2618,,
4337873918,120375281,109978048,120377909,2628,120379731,
4337873933,120375296,109978063,120377922,2626,,
4338373935,120875289,110478063,120879751,4462,,
4338948629,121449974,111052759,121454448,4474,121452641,
4338948644,121449990,111052775,121454461,4471,,
4339448645,121949981,111552773,121952659,2678,,
4339974897,122476225,112079025,122478912,2687,122478841,
4339974904,122476232,112079032,122478918,2686,,
4340474905,122976223,112579033,122978851,2628,,
4341000168,123501478,113104296,123504115,2637,123504627,
4341000176,123501486,113104304,123504121,2635,,
4341500177,124001478,113604304,124004638,3160,,
4342000178,124501470,114104305,124504639,3169,,
4342023932,124525225,114128061,124528394,3169,124527804,
4342500180,125001464,114604308,125004081,2617,,
4343000181,125501456,115104309,125504054,2598,,
4343048121,125549395,115152249,125551994,2599,125552102,
4343500183,126001451,115604311,126004155,2704,,
4344000184,126501443,116104312,126504167,2724,,
4344071722,126572980,116175850,126575706,2726,126575441,
4344500185,127001435,116604313,127003944,2509,,
4345000186,127501427,117104314,127503907,2480,,
4345095701,127596942,117199829,127599423,2481,127599567,
4345500187,128001420,117604315,128004027,2607,,
4346000189,128501414,118104317,128504057,2643,,
4346119908,128621130,118224036,128623776,2646,128623764,
4346500191,129001407,118604319,129004051,2644,,
4347000193,129501400,119104321,129504051,2651,,
4347143475,129644680,119247603,129647334,2654,129647303,
4347500194,130001393,119604322,130004031,2638,,
4348000195,130501385,120104323,130504025,2640,,
4348167992,130669180,120272121,130671824,2644,130671799,
4348500196,131001379,120604324,131004012,2633,,
4349000199,131501372,121104326,131504007,2635,,
4349192476,131693647,121296604,131696285,2638,131696450,
4349500200,132001365,121604328,132004110,2745,,
4350000201,132501357,122104329,132504176,2819,,
4350212720,132713874,122316848,132716696,2822,132713792,
4350500202,133001351,122604330,133002509,1158,,
4351000203,133501342,123104330,133501276,-66,,
4351236838,133737974,123340967,133737913,-61,133740837,
4351500204,134001335,123604331,134002819,1484,,
4352000206,134501328,124104333,134504207,2879,,
4352264681,134765800,124368809,134768683,2883,134770419,
4352500208,135001322,124604336,135005027,3705,,
4353000209,135501315,125104337,135505948,4633,,
4353288880,135789981,125393009,135794621,4640,135792735,
4353500211,136001308,125604339,136005153,3845,,
4354000212,136501300,126104339,136504068,2768,,
4354318215,136819299,126422344,136822073,2774,136824123,
4354500213,137001293,126604341,137004816,3523,,
4355000214,137501286,127104342,137506124,4838,,
4355342187,137843252,127446315,137848098,4846,137845765,
4355500215,138001279,127604343,138005388,4109,,
4356000217,138501271,128104345,138503797,2526,,
4356365691,138866740,128469819,138869272,2532,138869081,
4356500219,139001265,128604347,139003748,2483,,
4357000222,139501259,129104349,139503614,2355,,
4357389197,139890229,129493325,139892590,2361,139892706,
4357500223,140001252,129604350,140003641,2389,,
4358000224,140501244,130104351,140503735,2491,,
4358510293,141011307,130614423,141013808,2501,141037203,
4358510309,141011322,130614439,141013821,2499,,
4359010310,141511313,131114437,141537222,25909,,
4359533497,142034492,131637625,142060410,25918,142035654,
4359533504,142034499,131637632,142060415,25916,,
4360033506,142534493,132137634,142535665,1172,,
4360559058,143060036,132663186,143061217,1181,143063669,
4360559065,143060043,132663193,143061223,1180,,
4361059066,143560034,133163194,143563678,3644,,
4361582639,144083599,133686768,144087252,3653,144086005,
4361582646,144083606,133686775,144087258,3652,,
4362082647,144583599,134186776,144586015,2416,,
4362605643,145106585,134709771,145109010,2425,145107823,
4362605650,145106592,134709778,145109016,2424,,
4363105652,145606585,135209780,145607835,1250,,
4363633824,146134748,135737952,146136007,1259,146137022,
4363633861,146134786,135737989,146136043,1257,,
4364133862,146634779,136237990,146637063,2284,,
4364657695,147158602,136761823,147160896,2294,147161169,
4364657702,147158609,136761830,147160902,2293,,
4365157703,147658602,137261831,147661179,2577,,
4365683988,148184879,137788117,148187465,2586,148188659,
4365683996,148184886,137788124,148187471,2585,,
4366183999,148684880,138288126,148688671,3791,,
4366710978,149211850,138815106,149215651,3801,149216140,
4366711017,149211890,138815146,149215689,3799,,
4367211018,149711882,139315145,149716182,4300,,
4367711019,150211874,139815147,150216183,4309,,
4367732815,150233671,139836944,150237980,4309,150235164,
4368211021,150711869,140315149,150713494,1625,,
4368711023,151211862,140815151,151213373,1511,,
4368758882,151259719,140863010,151261232,1513,151263498,
4369211025,151711856,141315153,151715427,3571,,
4369711026,152211847,141815154,152215644,3797,,
4369783581,152284401,141887709,152288199,3798,152287458,
4370211027,152711840,142315155,152715013,3173,,
4370711029,153211834,142815157,153214908,3074,,
4370804468,153305271,142908596,153308348,3077,153306290,
4371211031,153711828,143315159,153713239,1411,,
4371711033,154211820,143815161,154212857,1037,,
4371835962,154336748,143940091,154337789,1041,154340288,
4372211035,154711814,144315163,154714738,2924,,
4372711037,155211807,144815165,155215366,3559,,
4372855680,155356449,144959808,155360010,3561,155356639,
4373211039,155711801,145315167,155712974,1173,,
4373711040,156211793,145815168,156212001,208,,
4373876603,156377354,145980731,156377565,211,156378295,
4374211041,156711786,146315169,156712492,706,,
4374711042,157211778,146815170,157212735,957,,
4374900455,157401189,147004584,157402149,960,157403698,
4375211043,157711771,147315171,157713699,1928,,
4375711044,158211763,147815172,158214288,2525,,
4375920423,158421140,148024551,158423668,2528,158421835,
4376211045,158711756,148315173,158713225,1469,,
4376711047,159211749,148815175,159212461,712,,
4376948755,159449454,149052883,159450170,716,159454263,
4377211049,159711743,149315177,159714611,2868,,
4377711051,160211736,149815178,160216560,4824,,
4377972833,160473514,150076961,160478343,4829,160475448,
4378211052,160711729,150315180,160715183,3454,,
4378711053,161211722,150815182,161213671,1949,,
4378999082,161499746,151103210,161501700,1954,161503531,
4379211054,161711715,151315182,161714449,2734,,
4379711056,162211707,151815184,162215507,3800,,
4380020579,162521226,152124708,162525031,3805,162522113,
4380211058,162711701,152315186,162714397,2696,,
4380711060,163211694,152815187,163212595,901,,
4381043936,163544565,153148065,163545473,908,163547009,
4381211061,163711687,153315189,163713110,1423,,
4381711063,164211680,153815191,164214138,2458,,
4382071954,164572565,154176082,164575029,2464,164576914,
4382211064,164711674,154315192,164714664,2990,,
4382711065,165211665,154815193,165216028,4363,,
4383110845,165611440,155214975,165615811,4371,165606519,
4383211066,165711658,155315194,165714164,2506,,
4383711068,166211652,155815196,166206744,-4908,,
4384134560,166635137,156238689,166630237,-4900,166637859,
4384211069,166711644,156315197,166707911,-3733,,
4384711070,167211637,156815199,167214372,2735,,
4385153678,167654238,157257807,167656980,2742,167654733,
4385211071,167711629,157315198,167714113,2484,,
4385711073,168211623,157815201,168212130,507,,
4386176717,168677258,158280845,168677775,517,168678596,
4386211075,168711617,158315204,168712191,574,,
4386711077,169211610,158815205,169212959,1349,,
4387196483,169697008,159300612,169698365,1357,169697627,
4387211078,169711602,159315206,169712937,1335,,
4387711079,170211594,159815207,170212224,630,,
4388215818,170716326,160319946,170716964,638,170716676,
4388215825,170716333,160319954,170716969,636,,
4388715826,171216325,160819954,171216686,361,,
4389215827,171716317,161319955,171716686,369,,
4389236022,171736512,161340151,171736882,370,171737544,
4389715829,172216310,161819956,172217326,1016,,
4390215830,172716304,162319958,172717354,1050,,
4390262023,172762496,162366151,172763547,1051,172760151,
4390715831,173216296,162819959,173214275,-2021,,
4391215832,173716288,163319960,173713962,-2326,,
4391284354,173784809,163388482,173782485,-2324,173786472,
4391715833,174216280,163819961,174217406,1126,,
4392215834,174716273,164319962,174717954,1681,,
4392312147,174812585,164416275,174814268,1683,174816295,
4392715836,175216267,164819964,175219596,3329,,
4393215837,175716259,165319965,175719987,3728,,
4393335661,175836081,165439789,175839812,3731,175838621,
4393715838,176216251,165819965,176219084,2833,,
4394215839,176716244,166319966,176718801,2557,,
4394356742,176857144,166460870,176859705,2561,176858386,
4394715840,177216236,166819968,177217856,1620,,
4395215841,177716229,167319968,177717487,1258,,
4395381235,177881620,167485363,177882882,1262,177884488,
4395715843,178216222,167819971,178218565,2343,,
4396215845,178716217,168319973,178719100,2883,,
4396404412,178904780,168508541,178907668,2888,178907020,
4396715847,179216209,168819975,179218700,2491,,
4397215849,179716203,169319977,179718459,2256,,
4397425218,179925569,169529346,179927828,2259,179926743,
4397715850,180216195,169819978,180217830,1635,,
4398215851,180716189,170319979,180717378,1189,,
4398452225,180952559,170556354,180953752,1193,180956766,
4398715853,181216181,170819981,181218969,2788,,
4399215855,181716176,171319983,181720398,4222,,
4399476381,181976697,171580509,181980924,4227,181979466,
4399715857,182216169,171819985,182219702,3533,,
4400215859,182716163,172319987,182718946,2783,,
4400495911,182996209,172600039,182998999,2790,182996612,
4400715860,183216154,172819988,183217898,1744,,
4401215862,183716148,173319990,183716565,417,,
4401527532,184027812,173631660,184028236,424,184034289,
4401715864,184216141,173819992,184218847,2706,,
4402215865,184716135,174319993,184722625,6490,,
4402556620,185056883,174660748,185063380,6497,185062076,
4402715866,185216126,174819993,185222210,6084,,
4403215868,185716120,175319996,185721326,5206,,
4403581358,186081603,175685486,186086817,5214,186084007,
4403715870,186216113,175819997,186220572,4459,,
4404215871,186716107,176319999,186718523,2416,,
4404601639,187101868,176705767,187104291,2423,187102159,
4404715872,187216099,176820000,187218036,1937,,
4405215874,187716092,177320002,187716395,303,,
4405629460,188129672,177733588,188129982,310,188133613,
4405715875,188216085,177820003,188217024,939,,
4406215877,188716078,178320005,188720032,3954,,
4406653575,189153769,178757703,189157731,3962,189154254,
4406715878,189216070,178820006,189219598,3528,,
4407215879,189716063,179320007,189716559,496,,
4407675296,190175472,179779424,190175976,504,190174710,
4407715881,190216057,179820009,190216456,399,,
4408215883,190716051,180320011,190715300,-751,,
4408701384,191201543,180805512,191200801,-742,191204796,
4408715884,191216042,180820011,191215415,-627,,
4409215886,191716037,181320014,191719300,3263,,
4409723614,192223756,181827742,192227029,3273,192223555,
4409723621,192223763,181827749,192227035,3272,,
4410223623,192723755,182327751,192723566,-189,,
4410753162,193253286,182857290,193253106,-180,193254236,
4410753169,193253293,182857297,193253112,-181,,
4411253171,193753286,183357299,193754247,961,,
4411773921,194274028,183878049,194274998,970,194273881,
4411773928,194274035,183878056,194275004,969,,
4412273930,194774028,184378057,194773891,-137,,
4412802019,195302108,184906147,195301980,-128,195306898,
4412802026,195302115,184906154,195301987,-128,,
4413302028,195802109,185406156,195806910,4801,,
4413825617,196325688,185929745,196330499,4811,196328256,
4413825624,196325695,185929752,196330505,4810,,
4414325626,196825690,186429754,196828267,2577,,
4414845633,197345688,186949761,197348275,2587,197345775,
4414845640,197345695,186949768,197348281,2586,,
4415345642,197845687,187449770,197845786,99,,
4415867183,198367219,187971310,198367327,108,198368048,
4415867190,198367226,187971318,198367332,106,,
4416367191,198867220,188471319,198868059,839,,
4416887904,199387924,188992032,199388772,848,199389065,
4416887911,199387931,188992039,199388778,847,,
4417387912,199887923,189492040,199889075,1152,,
4417908809,200408812,190012939,200409975,1163,200409968,
4417908885,200408888,190013015,200410049,1161,,
4418408887,200908880,190513015,200910049,1169,,
4418932517,201432502,191036645,201433680,1178,201435142,
4418932524,201432509,191036652,201433686,1177,,
4419432526,201932503,191536654,201935154,2651,,
4419957936,202457904,192062064,202460564,2660,202460176,
4419957943,202457911,192062071,202460570,2659,,
4420457944,202957902,192562072,202960187,2285,,
4420978600,203478551,193082729,203480843,2292,203479532,
4420978607,203478558,193082736,203480848,2290,,
4421478608,203978549,193582736,203979541,992,,
4422011866,204511799,194115995,204512800,1001,204512148,
4422011874,204511807,194116002,204512807,1000,,
4422511875,205011799,194616003,205012158,359,,
4423043584,205543499,195147713,205543868,369,205548068,
4423043591,205543506,195147720,205543873,367,,
4423543592,206043498,195647719,206048077,4579,,
4424043593,206543490,196147721,206548078,4588,,
4424067863,206567760,196171991,206572349,4589,206569986,
4424543595,207043484,196647722,207045834,2350,,
4425043596,207543476,197147724,207545721,2245,,
4425092913,207592794,197197041,207595039,2245,207595177,
4425543598,208043471,197647726,208045849,2378,,
4426043600,208543463,198147727,208545865,2402,,
4426132042,208631905,198236172,208634311,2406,208642016,
4426543602,209043457,198647730,209052215,8758,,
4427043604,209543450,199147732,209553581,10131,,
4427158472,209658318,199262600,209668450,10132,209662235,
4427543606,210043444,199647734,210048798,5354,,
4428043607,210543437,200147735,210547373,3936,,
4428179995,210679823,200284124,210683761,3938,210680717,
4428543608,211043430,200647736,211045162,1732,,
4429043610,211543423,201147738,211544335,912,,
4429204840,211704651,201308969,211705565,914,211707832,
4429543612,212043416,201647740,212045873,2457,,
4430043613,212543409,202147741,212546606,3197,,
4430224261,212724053,202328389,212727255,3202,212724571,
4430543615,213043403,202647743,213044896,1493,,
4431043616,213543394,203147744,213543929,535,,
4431250353,213750128,203354481,213750666,538,213753988,
4431543617,214043387,203647745,214045879,2492,,
4432043619,214543381,204147747,214547257,3876,,
4432275986,214775744,204380114,214779624,3880,214779173,
4432543620,215043373,204647748,215047017,3644,,
4433043621,215543365,205147749,215546810,3445,,
4433296896,215796637,205401025,215800087,3450,215797946,
4433543623,216043360,205647751,216045757,2397,,
4434043625,216543352,206147753,216544677,1325,,
4434320508,216820232,206424636,216821561,1329,216822634,
4434543626,217043346,206647754,217045157,1811,,
4435043627,217543337,207147755,217545755,2418,,
4435342393,217842099,207446522,217844522,2423,217843768,
4435543628,218043330,207647756,218045453,2123,,
4436043629,218543322,208147757,218545005,1683,,
4436362010,218861699,208466138,218863387,1688,218862186,
