Current Real Time,Local Server Time,Hardware Clock Time,Software Clock Time,Error,Remote Est Time,
7034743763,5955559476,23668257,5955559429,-47,,
7034994182,5955809894,23918676,5955809840,-54,,
7035244752,5956060473,24169255,5956060409,-64,,
7035495404,5956311116,24419898,5956311052,-64,,
7035745949,5956561662,24670443,5956561598,-64,,
7035996592,5956812304,24921086,5956812241,-63,,
7036246706,5957062417,25171199,5957062353,-64,,
7036264994,5957080706,25189487,5957080641,-65,5957080537,
7036515316,5957331029,25439810,5957330938,-91,,
7036765857,5957581569,25690350,5957581453,-116,,
7037016051,5957831763,25940545,5957831621,-142,,
7037266475,5958082188,26190970,5958082021,-167,,
7037516895,5958332608,26441389,5958332440,-168,,
7037767047,5958582760,26691541,5958582593,-167,,
7038017618,5958833331,26942112,5958833164,-167,,
7038268390,5959084102,27192893,5959083945,-157,,
7038286726,5959102438,27211219,5959102270,-168,5959102312,
7038537278,5959352991,27461773,5959352834,-157,,
7038787457,5959603169,27711951,5959603023,-146,,
7039037977,5959853689,27962471,5959853554,-135,,
7039288244,5960103956,28212738,5960103833,-123,,
7039539404,5960355116,28463898,5960354992,-124,,
7039790022,5960605734,28714516,5960605611,-123,,
7040040418,5960856131,28964912,5960856006,-125,,
7040291144,5961106856,29215638,5961106732,-124,,
7040309354,5961125065,29233846,5961124941,-124,5961124962,
7040559801,5961375512,29484294,5961375394,-118,,
7040810331,5961626043,29734825,5961625931,-112,,
7041061042,5961876754,29985536,5961876648,-106,,
7041311333,5962127045,30235827,5962126944,-101,,
7041563019,5962378731,30487513,5962378630,-101,,
7041813728,5962629440,30738222,5962629340,-100,,
7042064228,5962879941,30988723,5962879840,-101,,
7042315247,5963130959,31239741,5963130858,-101,,
7042333491,5963149203,31257984,5963149101,-102,5963149086,
7042583734,5963399447,31508228,5963399341,-106,,
7042834475,5963650187,31758969,5963650078,-109,,
7043084981,5963900694,32009475,5963900582,-112,,
7043335321,5964151033,32259814,5964150918,-115,,
7043585439,5964401151,32509933,5964401036,-115,,
7043835698,5964651410,32760191,5964651295,-115,,
7044086616,5964902328,33011110,5964902213,-115,,
7044337354,5965153067,33261848,5965152952,-115,,
7044355644,5965171355,33280136,5965171240,-115,5965171219,
7044606383,5965422095,33530877,5965421974,-121,,
7044856694,5965672406,33781187,5965672281,-125,,
7045107397,5965923110,34031892,5965922980,-130,,
7045357937,5966173649,34282431,5966173515,-134,,
7045608335,5966424048,34532829,5966423914,-134,,
7045859064,5966674777,34783558,5966674643,-134,,
7046109714,5966925426,35034208,5966925292,-134,,
7046360530,5967176242,35285024,5967176108,-134,,
7046378735,5967194446,35303227,5967194311,-135,5967194344,
7046629382,5967445094,35553876,5967444967,-127,,
7046879613,5967695326,35804107,5967695208,-118,,
7047130094,5967945807,36054588,5967945698,-109,,
7047380611,5968196322,36305104,5968196223,-99,,
7047630883,5968446596,36555378,5968446496,-100,,
7047881477,5968697189,36805970,5968697089,-100,,
7048131794,5968947507,37056289,5968947407,-100,,
7048382233,5969197946,37306728,5969197846,-100,,
7048400543,5969216254,37325036,5969216154,-100,5969216117,
7048650867,5969466579,37575361,5969466469,-110,,
7048901325,5969717037,37825818,5969716918,-119,,
7049152165,5969967877,38076659,5969967750,-127,,
7049402583,5970218296,38327078,5970218160,-136,,
7049652833,5970468546,38577327,5970468410,-136,,
7049903326,5970719038,38827820,5970718903,-135,,
7050153882,5970969595,39078376,5970969459,-136,,
7050404486,5971220198,39328980,5971220062,-136,,
7050422723,5971238434,39347215,5971238298,-136,5971238299,
7050673659,5971489371,39598153,5971489235,-136,,
7050923973,5971739685,39848467,5971739550,-135,,
7051174764,5971990477,40099259,5971990343,-134,,
7051425535,5972241247,40350029,5972241114,-133,,
7051676090,5972491802,40600584,5972491670,-132,,
7051926419,5972742132,40850914,5972741999,-133,,
7052177221,5972992933,41101715,5972992800,-133,,
7052427825,5973243537,41352318,5973243404,-133,,
7052446207,5973261919,41370700,5973261785,-134,5973261706,
7052696946,5973512664,41621446,5973512511,-153,,
7052947487,5973763199,41871981,5973763027,-172,,
7053198137,5974013849,42122631,5974013658,-191,,
7053449137,5974264850,42373631,5974264639,-211,,
7053699598,5974515311,42624093,5974515100,-211,,
7053950042,5974765754,42874536,5974765543,-211,,
7054200744,5975016455,43125237,5975016245,-210,,
7054451042,5975266754,43375536,5975266543,-211,,
7054469915,5975285627,43394408,5975285415,-212,5975285190,
7054720549,5975536261,43645043,5975535994,-267,,
7054971104,5975786816,43895598,5975786492,-324,,
7055221728,5976037440,44146222,5976037060,-380,,
7055472329,5976288041,44396823,5976287607,-434,,
7055723253,5976538964,44647746,5976538530,-434,,
7055973847,5976789560,44898341,5976789125,-435,,
7056224632,5977040344,45149126,5977039909,-435,,
7056474952,5977290665,45399446,5977290230,-435,,
7056493122,5977308833,45417614,5977308398,-435,5977308646,
7056743992,5977559705,45668486,5977559332,-373,,
7056994597,5977810309,45919090,5977809999,-310,,
7057244864,5978060576,46169357,5978060329,-247,,
7057495618,5978311331,46420113,5978311146,-185,,
7057746168,5978561880,46670662,5978561695,-185,,
7057996630,5978812342,46921123,5978812157,-185,,
7058247224,5979062936,47171717,5979062751,-185,,
7058497674,5979313386,47422168,5979313201,-185,,
7058521376,5979337087,47445868,5979336902,-185,5979334155,
7058771870,5979587582,47696364,5979586709,-873,,
7059022082,5979837795,47946576,5979836235,-1560,,
7059272391,5980088104,48196885,5980085857,-2247,,
7059522977,5980338689,48447471,5980335759,-2930,,
7059773917,5980589629,48698411,5980586699,-2930,,
7060024352,5980840065,48948846,5980837135,-2930,,
7060274813,5981090525,49199307,5981087595,-2930,,
7060525529,5981341241,49450023,5981338312,-2929,,
7060543709,5981359420,49468202,5981356490,-2930,5981359214,
7060794038,5981609751,49718532,5981607503,-2248,,
7061044873,5981860586,49969367,5981859021,-1565,,
7061295455,5982111167,50219949,5982110287,-880,,
7061546068,5982361780,50470562,5982361575,-205,,
7061800381,5982616093,50724875,5982615888,-205,,
7062050649,5982866361,50975143,5982866156,-205,,
7062300793,5983116505,51225286,5983116300,-205,,
7062551715,5983367427,51476209,5983367222,-205,,
7062569926,5983385638,51494419,5983385433,-205,5983385435,
7062820832,5983636544,51745326,5983636341,-203,,
7063071348,5983887061,51995843,5983886858,-203,,
7063322053,5984137765,52246546,5984137563,-202,,
7063572928,5984388640,52497421,5984388439,-201,,
7063823588,5984639301,52748082,5984639100,-201,,
7064074433,5984890146,52998927,5984889945,-201,,
7064326826,5985142538,53251319,5985142337,-201,,
7064577366,5985393079,53501860,5985392878,-201,,
7064595560,5985411272,53520053,5985411070,-202,5985411074,
7064846604,5985662316,53771098,5985662116,-200,,
7065097526,5985913239,54022020,5985913040,-199,,
7065349249,5986164961,54273743,5986164764,-197,,
7065599901,5986415613,54524394,5986415417,-196,,
7065850079,5986665791,54774573,5986665596,-195,,
7066101053,5986916765,55025547,5986916570,-195,,
7066351852,5987167564,55276345,5987167368,-196,,
7066602383,5987418095,55526876,5987417899,-196,,
7066620575,5987436286,55545067,5987436090,-196,5987436107,
7066871115,5987686828,55795609,5987686636,-192,,
7067121861,5987937573,56046355,5987937387,-186,,
7067372256,5988187968,56296749,5988187787,-181,,
7067622894,5988438607,56547389,5988438430,-177,,
7067873883,5988689595,56798377,5988689418,-177,,
7068124144,5988939856,57048638,5988939679,-177,,
7068375116,5989190828,57299610,5989190652,-176,,
7068625754,5989441466,57550248,5989441290,-176,,
7068643986,5989459697,57568479,5989459520,-177,5989459456,
7068895377,5989711089,57819871,5989710896,-193,,
7069145812,5989961524,58070306,5989961315,-209,,
7069396389,5990212102,58320883,5990211877,-225,,
7069647316,5990463028,58571810,5990462788,-240,,
7069897875,5990713588,58822369,5990713348,-240,,
7070148441,5990964153,59072934,5990963913,-240,,
7070399039,5991214751,59323533,5991214511,-240,,
7070649578,5991465290,59574072,5991465050,-240,,
7070667855,5991483566,59592348,5991483326,-240,5991483342,
7070918322,5991734034,59842816,5991733797,-237,,
7071168499,5991984212,60092993,5991983980,-232,,
7071418898,5992234610,60343392,5992234382,-228,,
7071669267,5992484979,60593761,5992484756,-223,,
7071919781,5992735494,60844276,5992735271,-223,,
7072170606,5992986318,61095100,5992986095,-223,,
7072420855,5993236567,61345349,5993236344,-223,,
7072671057,5993486769,61595551,5993486546,-223,,
7072689696,5993505407,61614189,5993505184,-223,5993505002,
7072940302,5993756015,61864796,5993755746,-269,,
7073191066,5994006778,62115559,5994006464,-314,,
7073441425,5994257138,62365919,5994256779,-359,,
7073691619,5994507331,62616113,5994506928,-403,,
7073942587,5994758300,62867081,5994757896,-404,,
7074193136,5995008848,63117630,5995008444,-404,,
7074443357,5995259069,63367851,5995258666,-403,,
7074693892,5995509604,63618386,5995509200,-404,,
7074713251,5995528963,63637744,5995528559,-404,5995528126,
7074964269,5995779981,63888763,5995779468,-513,,
7075214939,5996030652,64139433,5996030031,-621,,
7075465088,5996280801,64389582,5996280072,-729,,
7075715500,5996531212,64639994,5996530377,-835,,
7075965822,5996781534,64890316,5996780699,-835,,
7076216670,5997032382,65141164,5997031547,-835,,
7076466909,5997282622,65391404,5997281787,-835,,
7076717236,5997532948,65641729,5997532113,-835,,
7076737704,5997553415,65662196,5997552580,-835,5997552038,
7076988285,5997803997,65912779,5997803026,-971,,
7077238572,5998054284,66163066,5998053179,-1105,,
7077488739,5998304452,66413234,5998303211,-1241,,
7077739274,5998554987,66663769,5998553612,-1375,,
7077989899,5998805611,66914393,5998804236,-1375,,
7078259307,5999075020,67183802,5999073645,-1375,,
7078510095,5999325807,67434589,5999324432,-1375,,
7078761098,5999576811,67685593,5999575436,-1375,,
7078779654,5999595366,67704147,5999593991,-1375,5999594936,
7079030073,5999845785,67954567,5999844646,-1139,,
7079281064,6000096776,68205562,6000095880,-896,,
7079531588,6000347300,68456082,6000346637,-663,,
7079781806,6000597518,68706300,6000597090,-428,,
7080031958,6000847670,68956452,6000847253,-417,,
7080282407,6001098120,69206901,6001097691,-429,,
7080533050,6001348763,69457544,6001348335,-428,,
7080783891,6001599604,69708385,6001599176,-428,,
7080802249,6001617960,69726741,6001617531,-429,6001617709,
7081052576,6001868287,69977069,6001867904,-383,,
7081303525,6002119237,70228019,6002118899,-338,,
7081554120,6002369833,70478614,6002369538,-295,,
7081805038,6002620750,70729532,6002620501,-249,,
7082055597,6002871309,70980091,6002871060,-249,,
7082305998,6003121710,71230491,6003121461,-249,,
7082556547,6003372259,71481041,6003372011,-248,,
7082807181,6003622894,71731676,6003622645,-249,,
7082825663,6003641374,71750156,6003641125,-249,6003640956,
7083075909,6003891621,72000403,6003891329,-292,,
7083326691,6004142403,72251185,6004142069,-334,,
7083576880,6004392592,72501374,6004392216,-376,,
7083827376,6004643088,72751869,6004642671,-417,,
7084078027,6004893740,73002522,6004893323,-417,,
7084328607,6005144320,73253102,6005143903,-417,,
7084579031,6005394744,73503526,6005394327,-417,,
7084831322,6005647034,73755816,6005646617,-417,,
7084849851,6005665562,73774343,6005665145,-417,6005665189,
7085100666,6005916378,74025160,6005915972,-406,,
7085351175,6006166887,74275669,6006166493,-394,,
7085601930,6006417641,74526423,6006417260,-381,,
7085852542,6006668254,74777035,6006667883,-371,,
7086102800,6006918512,75027294,6006918141,-371,,
7086353786,6007169498,75278280,6007169127,-371,,
7086604373,6007420085,75528867,6007419714,-371,,
7086854972,6007670684,75779466,6007670313,-371,,
7086873184,6007688895,75797676,6007688524,-371,6007688628,
7087123329,6007939041,76047823,6007938696,-345,,
7087373989,6008189701,76298483,6008189383,-318,,
7087624828,6008440540,76549322,6008440249,-291,,
7087875803,6008691516,76800298,6008691251,-265,,
7088126031,6008941743,77050524,6008941478,-265,,
7088376694,6009192407,77301189,6009192142,-265,,
7088626852,6009442564,77551346,6009442300,-264,,
7088877163,6009692875,77801657,6009692610,-265,,
7088895304,6009711015,77819796,6009710750,-265,6009710683,
7089145483,6009961195,78069976,6009960913,-282,,
7089395680,6010211392,78320174,6010211094,-298,,
7089645991,6010461704,78570485,6010461390,-314,,
7089896271,6010711983,78820765,6010711653,-330,,
7090146898,6010962610,79071392,6010962280,-330,,
7090397465,6011213177,79321959,6011212847,-330,,
7090648281,6011463994,79572776,6011463664,-330,,
7090898859,6011714571,79823353,6011714241,-330,,
7090918103,6011733814,79842596,6011733484,-330,6011733003,
7091168951,6011984663,80093445,6011984213,-450,,
7091419254,6012234966,80343748,6012234396,-570,,
7091669837,6012485550,80594331,6012484859,-691,,
7091920272,6012735985,80844766,6012735175,-810,,
7092170453,6012986165,81094947,6012985355,-810,,
7092421223,6013236935,81345717,6013236125,-810,,
7092671786,6013487498,81596280,6013486688,-810,,
7092921957,6013737669,81846451,6013736859,-810,,
7092940551,6013756262,81865044,6013755452,-810,6013755796,
7093190811,6014006524,82115305,6014005799,-725,,
7093441156,6014256869,82365651,6014256232,-637,,
7093691967,6014507679,82616461,6014507128,-551,,
7093942368,6014758079,82866861,6014757614,-465,,
7094193001,6015008713,83117494,6015008248,-465,,
7094443177,6015258890,83367672,6015258425,-465,,
7094693827,6015509540,83618321,6015509075,-465,,
7094944725,6015760438,83869220,6015759973,-465,,
7094962968,6015778679,83887460,6015778214,-465,6015778377,
7095213818,6016029531,84138313,6016029107,-424,,
7095465582,6016281295,84390079,6016280916,-379,,
7095719384,6016535096,84643878,6016534756,-340,,
7095970231,6016785943,84894724,6016785643,-300,,
7096225091,6017040804,85149586,6017040504,-300,,
7096476607,6017292319,85401101,6017292019,-300,,
7096726974,6017542686,85651468,6017542386,-300,,
7096977212,6017792924,85901706,6017792624,-300,,
7096995428,6017811140,85919921,6017810839,-301,6017810835,
7097245962,6018061674,86170456,6018061373,-301,,
7097496255,6018311967,86420749,6018311665,-302,,
7097746774,6018562486,86671268,6018562184,-302,,
7097997363,6018813075,86921857,6018812772,-303,,
7098247811,6019063524,87172305,6019063221,-303,,
7098498321,6019314033,87422815,6019313730,-303,,
7098749330,6019565042,87673823,6019564739,-303,,
7098999673,6019815385,87924167,6019815082,-303,,
7099017967,6019833679,87942460,6019833376,-303,6019833329,
7099268782,6020084494,88193275,6020084178,-316,,
7099519753,6020335466,88444247,6020335139,-327,,
7099770290,6020586002,88694784,6020585664,-338,,
7100020482,6020836195,88944976,6020835846,-349,,
7100271226,6021086938,89195719,6021086590,-348,,
7100521804,6021337516,89446298,6021337168,-348,,
7100772404,6021588117,89696898,6021587769,-348,,
7101026160,6021841873,89950654,6021841525,-348,,
7101044329,6021860041,89968822,6021859693,-348,6021859786,
7101295039,6022110751,90219533,6022110427,-324,,
7101545505,6022361218,90470000,6022360917,-301,,
7101795609,6022611322,90720103,6022611045,-277,,
7102045817,6022861529,90970311,6022861276,-253,,
7102296242,6023111954,91220735,6023111701,-253,,
7102547390,6023363102,91471883,6023362849,-253,,
7102797655,6023613367,91722148,6023613114,-253,,
7103048033,6023863745,91972527,6023863492,-253,,
7103066241,6023881952,91990733,6023881699,-253,6023881626,
7103316323,6024132035,92240817,6024131764,-271,,
7103566863,6024382575,92491357,6024382286,-289,,
7103817102,6024632815,92741596,6024632508,-307,,
7104068035,6024883747,92992529,6024883423,-324,,
7104318576,6025134287,93243069,6025133964,-323,,
7104569167,6025384879,93493661,6025384555,-324,,
7104819524,6025635237,93744018,6025634913,-324,,
7105072090,6025887802,93996584,6025887478,-324,,
7105090197,6025905908,94014690,6025905584,-324,6025905622,
7105340467,6026156180,94264961,6026155865,-315,,
7105590819,6026406531,94515313,6026406226,-305,,
7105841572,6026657284,94766066,6026656989,-295,,
7106092874,6026908586,95017368,6026908302,-284,,
7106343599,6027159311,95268093,6027159026,-285,,
7106594139,6027409852,95518633,6027409567,-285,,
7106844379,6027660091,95768873,6027659807,-284,,
7107094888,6027910601,96019382,6027910316,-285,,
7107113024,6027928736,96037517,6027928450,-286,6027928363,
7107363344,6028179057,96287838,6028178750,-307,,
7107613975,6028429687,96538469,6028429358,-329,,
7107864629,6028680341,96789123,6028679991,-350,,
7108115114,6028930826,97039608,6028930455,-371,,
7108365717,6029181429,97290210,6029181058,-371,,
7108616316,6029432029,97540810,6029431658,-371,,
7108867185,6029682897,97791679,6029682526,-371,,
7109117661,6029933373,98042165,6029933012,-361,,
7109135977,6029951689,98060470,6029951318,-371,6029951340,
7109386857,6030202569,98311351,6030202204,-365,,
7109637626,6030453344,98562126,6030452986,-358,,
7109888316,6030704028,98812810,6030703677,-351,,
7110138744,6030954456,99063238,6030954109,-347,,
7110389416,6031205128,99313910,6031204781,-347,,
7110639756,6031455469,99564250,6031455122,-347,,
7110890141,6031705853,99814634,6031705506,-347,,
7111141069,6031956781,100065563,6031956434,-347,,
7111159349,6031975060,100083842,6031974713,-347,6031974700,
7111410428,6032226140,100334922,6032225789,-351,,
7111661360,6032477072,100585853,6032476719,-353,,
7111911743,6032727455,100836236,6032727099,-356,,
7112162199,6032977911,101086693,6032977552,-359,,
7112412696,6033228409,101337190,6033228049,-360,,
7112663280,6033478992,101587774,6033478633,-359,,
7112913610,6033729322,101838104,6033728963,-359,,
7113164569,6033980293,102089074,6033979934,-359,,
7113184107,6033999818,102108600,6033999459,-359,6033998810,
7113434964,6034250676,102359458,6034250153,-523,,
7113685036,6034500748,102609530,6034500064,-684,,
7113936014,6034751727,102860509,6034750880,-847,,
7114186442,6035002154,103110935,6035001147,-1007,,
7114436541,6035252253,103361035,6035251246,-1007,,
7114686994,6035502706,103611488,6035501699,-1007,,
7114937542,6035753254,103862036,6035752247,-1007,,
7115188264,6036003976,104112758,6036002969,-1007,,
7115206727,6036022439,104131220,6036021432,-1007,6036021940,
7115457497,6036273209,104381991,6036272329,-880,,
7115708096,6036523808,104632590,6036523057,-751,,
7115958521,6036774233,104883015,6036773609,-624,,
7116209036,6037024748,105133530,6037024251,-497,,
7116459901,6037275613,105384395,6037275116,-497,,
7116710519,6037526231,105635013,6037525735,-496,,
7116963499,6037779211,105887993,6037778714,-497,,
7117213871,6038029583,106138365,6038029086,-497,,
7117242216,6038057928,106166709,6038057431,-497,6038052512,
7117493163,6038308875,106417657,6038307144,-1731,,
7117743582,6038559294,106668076,6038556332,-2962,,
7117994088,6038809800,106918581,6038805606,-4194,,
7118244366,6039060079,107168860,6039054665,-5414,,
7118494650,6039310362,107419144,6039304948,-5414,,
7118745585,6039561297,107670079,6039555883,-5414,,
7118996051,6039811763,107920545,6039806349,-5414,,
7119246381,6040062093,108170875,6040056679,-5414,,
7119264537,6040080248,108189030,6040074834,-5414,6040079852,
7119515500,6040331212,108439994,6040327057,-4155,,
7119767336,6040583051,108691842,6040580170,-2881,,
7120018152,6040833864,108942645,6040832232,-1632,,
7120268717,6041084429,109193211,6041084034,-395,,
7120519569,6041335281,109444063,6041334886,-395,,
7120769679,6041585392,109694174,6041584997,-395,,
7121020746,6041836458,109945240,6041836063,-395,,
7121272941,6042088653,110197435,6042088258,-395,,
7121292011,6042107723,110216504,6042107327,-396,6042106930,
7121542649,6042358360,110467142,6042357864,-496,,
7121793132,6042608844,110717626,6042608249,-595,,
7122043420,6042859133,110967915,6042858440,-693,,
7122294026,6043109739,111218520,6043108948,-791,,
7122544423,6043360135,111468917,6043359344,-791,,
7122794579,6043610292,111719073,6043609501,-791,,
7123045081,6043860793,111969575,6043860002,-791,,
7123295663,6044111375,112220156,6044110584,-791,,
7123313866,6044129577,112238359,6044128786,-791,6044129125,
7123564476,6044380188,112488970,6044379483,-705,,
7123815378,6044631090,112739871,6044630469,-621,,
7124065998,6044881710,112990492,6044881175,-535,,
7124316207,6045131919,113240701,6045131468,-451,,
7124566798,6045382511,113491292,6045382060,-451,,
7124817300,6045633013,113741794,6045632562,-451,,
7125068136,6045883848,113992629,6045883397,-451,,
7125318517,6046134229,114243011,6046133778,-451,,
7125336653,6046152365,114261146,6046151914,-451,6046151934,
7125587279,6046402992,114511774,6046402546,-446,,
7125837471,6046653184,114761965,6046652743,-441,,
7126087708,6046903420,115012201,6046902985,-435,,
7126337954,6047153666,115262448,6047153238,-428,,
7126588139,6047403852,115512633,6047403423,-429,,
7126838747,6047654459,115763240,6047654030,-429,,
7127089319,6047905032,116013813,6047904603,-429,,
7127339437,6048155149,116263930,6048154720,-429,,
7127357891,6048173603,116282384,6048173174,-429,6048173068,
7127608691,6048424404,116533185,6048423948,-456,,
7127859239,6048674952,116783734,6048674470,-482,,
7128110134,6048925846,117034628,6048925338,-508,,
7128360362,6049176074,117284856,6049175542,-532,,
7128610703,6049426415,117535197,6049425883,-532,,
7128861223,6049676935,117785717,6049676402,-533,,
7129111615,6049927328,118036109,6049926795,-533,,
7129362134,6050177847,118286628,6050177314,-533,,
7129381037,6050196748,118305529,6050196215,-533,6050196112,
7129631931,6050447643,118556425,6050447086,-557,,
7129882407,6050698120,118806901,6050697537,-583,,
7130133113,6050948826,119057607,6050948217,-609,,
7130383732,6051199444,119308226,6051198811,-633,,
7130633898,6051449610,119558392,6051448976,-634,,
7130884457,6051700169,119808951,6051699536,-633,,
7131135331,6051951043,120059825,6051950409,-634,,
7131385966,6052201679,120310460,6052201045,-634,,
7131404139,6052219850,120328631,6052219216,-634,6052219478,
7131655073,6052470785,120579566,6052470217,-568,,
7131905827,6052721539,120830321,6052721037,-502,,
7132156141,6052971853,121080635,6052971417,-436,,
7132406840,6053222552,121331334,6053222183,-369,,
7132657067,6053472779,121581561,6053472409,-370,,
7132907353,6053723065,121831847,6053722695,-370,,
7133157942,6053973655,122082437,6053973285,-370,,
7133408547,6054224259,122333041,6054223889,-370,,
7133426782,6054242493,122351275,6054242123,-370,6054242073,
7133677309,6054493022,122601803,6054492640,-382,,
7133928064,6054743776,122852558,6054743382,-394,,
7134178969,6054994682,123103463,6054994276,-406,,
7134430432,6055246144,123354926,6055245726,-418,,
7134681332,6055497043,123605825,6055496626,-417,,
7134931785,6055747498,123856279,6055747080,-418,,
7135182798,6055998510,124107292,6055998092,-418,,
7135433289,6056249001,124357783,6056248583,-418,,
7135451428,6056267139,124375921,6056266721,-418,6056266719,
7135702433,6056518145,124626927,6056517726,-419,,
7135953257,6056768970,124877752,6056768551,-419,,
7136210590,6057026302,125135084,6057025883,-419,,
7136461409,6057277121,125386001,6057276802,-319,,
7136712357,6057528069,125636851,6057527651,-418,,
7136962889,6057778601,125887383,6057778182,-419,,
7137213322,6058029034,126137815,6058028615,-419,,
7137464124,6058279836,126388617,6058279417,-419,,
7137483525,6058299237,126408018,6058298818,-419,6058298094,
7137734377,6058550090,126658872,6058549489,-601,,
7137984783,6058800495,126909277,6058799713,-782,,
7138235297,6059051009,127159790,6059050047,-962,,
7138485517,6059301229,127410011,6059300088,-1141,,
7138735705,6059551417,127660199,6059550276,-1141,,
7138986176,6059801888,127910670,6059800747,-1141,,
7139236378,6060052090,128160872,6060050949,-1141,,
